0,1603613369554,1603613370084,530,0.9937
1,1603613370587,1603613371116,529,0.9859
2,1603613371611,1603613372202,591,0.9852
3,1603613372637,1603613373182,545,0.9826
4,1603613373667,1603613374387,720,0.9870
5,1603613374698,1603613375216,518,0.9817
6,1603613375719,1603613376338,619,0.9819
7,1603613376748,1603613377280,532,0.9795
8,1603613377772,1603613378509,737,0.9849
9,1603613378802,1603613379329,527,0.9797
10,1603613379840,1603613380394,554,0.9919
11,1603613380879,1603613381375,496,0.9854
12,1603613381913,1603613382575,662,0.9847
13,1603613382943,1603613383466,523,0.9817
14,1603613383967,1603613384667,700,0.9856
15,1603613384998,1603613385484,486,0.9810
16,1603613386019,1603613386695,676,0.9818
17,1603613387049,1603613387575,526,0.9790
18,1603613388076,1603613388795,719,0.9838
19,1603613389107,1603613389626,519,0.9793
20,1603613390131,1603613390676,545,0.9924
21,1603613391169,1603613391701,532,0.9850
22,1603613392203,1603613392809,606,0.9842
23,1603613393233,1603613393763,530,0.9816
24,1603613394266,1603613394980,714,0.9862
25,1603613395296,1603613395836,540,0.9811
26,1603613396317,1603613396918,601,0.9813
27,1603613397339,1603613397874,535,0.9789
28,1603613398368,1603613399128,760,0.9843
30,1603613400435,1603613401053,618,0.9784
31,1603613401465,1603613402015,550,0.9915
32,1603613402491,1603613403094,603,0.9838
33,1603613403515,1603613404074,559,0.9835
34,1603613404536,1603613405104,568,0.9811
35,1603613405565,1603613406217,652,0.9853
36,1603613406592,1603613407170,578,0.9806
37,1603613407611,1603613408211,600,0.9807
38,1603613408634,1603613409177,543,0.9785
39,1603613409662,1603613410345,683,0.9836
40,1603613410691,1603613411290,599,0.9787
41,1603613411710,1603613412268,558,0.9916
42,1603613412735,1603613413224,489,0.9848
43,1603613413768,1603613414326,558,0.9842
44,1603613414800,1603613415435,635,0.9819
45,1603613415824,1603613416483,659,0.9855
46,1603613416858,1603613417334,476,0.9807
47,1603613417882,1603613418467,585,0.9810
48,1603613418912,1603613419559,647,0.9794
49,1603613419948,1603613420633,685,0.9837
50,1603613420974,1603613421486,512,0.9790
51,1603613421995,1603613422579,584,0.9915
52,1603613423029,1603613423610,581,0.9839
53,1603613424055,1603613424597,542,0.9835
54,1603613425081,1603613425622,541,0.9810
55,1603613426109,1603613430559,4450,0.9853
62,1603613433443,1603613436236,2793,0.9789
66,1603613437609,1603613438426,817,0.9799
68,1603613439667,1603613440426,759,0.9778
70,1603613441731,1603613442497,766,0.9827
72,1603613443787,1603613444462,675,0.9776
73,1603613444816,1603613445450,634,0.9915
75,1603613446879,1603613447429,550,0.9833
76,1603613447914,1603613448653,739,0.9838
78,1603613450025,1603613450640,615,0.9803
79,1603613451056,1603613451832,776,0.9847
81,1603613453103,1603613453723,620,0.9789
82,1603613454132,1603613454766,634,0.9797
83,1603613455158,1603613455729,571,0.9780
84,1603613456187,1603613456974,787,0.9837
86,1603613458241,1603613458830,589,0.9782
87,1603613459273,1603613459869,596,0.9915
88,1603613460297,1603613460891,594,0.9840
89,1603613461331,1603613461871,540,0.9837
90,1603613462355,1603613462890,535,0.9815
91,1603613463384,1603613464078,694,0.9856
92,1603613464417,1603613465065,648,0.9806
94,1603613466474,1603613467108,634,0.9808
95,1603613467514,1603613468075,561,0.9787
96,1603613468537,1603613469300,763,0.9841
98,1603613470618,1603613471206,588,0.9786
99,1603613471647,1603613472229,582,0.9913
100,1603613472671,1603613473253,582,0.9838
101,1603613473687,1603613474255,568,0.9836
102,1603613474712,1603613475270,558,0.9812
103,1603613475740,1603613476442,702,0.9854
104,1603613476763,1603613477409,646,0.9802
105,1603613477784,1603613478371,587,0.9806
106,1603613478800,1603613479352,552,0.9786
107,1603613479828,1603613480548,720,0.9837
109,1603613481879,1603613482500,621,0.9778
110,1603613482913,1603613483485,572,0.9912
111,1603613483940,1603613484469,529,0.9844
112,1603613484965,1603613485662,697,0.9836
113,1603613485994,1603613486583,589,0.9802
114,1603613487012,1603613487764,752,0.9840
116,1603613489067,1603613489797,730,0.9789
118,1603613491126,1603613491866,740,0.9792
120,1603613493183,1603613493910,727,0.9780
121,1603613494215,1603613494952,737,0.9824
123,1603613496274,1603613496953,679,0.9777
124,1603613497305,1603613497877,572,0.9921
125,1603613498333,1603613498824,491,0.9861
126,1603613499362,1603613499940,578,0.9853
127,1603613500398,1603613500911,513,0.9830
128,1603613501426,1603613502146,720,0.9867
129,1603613502456,1603613502993,537,0.9826
130,1603613503478,1603613504084,606,0.9825
131,1603613504505,1603613505034,529,0.9806
132,1603613505528,1603613506271,743,0.9851
134,1603613507579,1603613508201,622,0.9801
135,1603613508610,1603613509181,571,0.9917
136,1603613509634,1603613510209,575,0.9842
137,1603613510658,1603613511247,589,0.9843
138,1603613511697,1603613512242,545,0.9819
139,1603613512719,1603613513419,700,0.9859
140,1603613513743,1603613514403,660,0.9808
141,1603613514763,1603613515423,660,0.9813
142,1603613515782,1603613516419,637,0.9789
143,1603613516804,1603613517563,759,0.9836
