0,-1,263
0,0,923527
1,0,349648
2,0,429458
3,0,322214
4,0,706870
5,0,353178
6,0,449070
7,0,311873
8,0,718523
9,0,344738
10,0,955736
11,0,279654
12,0,507987
13,0,326290
14,0,587919
15,0,293170
16,0,522353
17,0,345618
18,0,604621
19,0,290072
20,0,986974
21,0,318272
22,0,415182
23,0,302833
24,0,669026
25,0,324790
26,0,418939
27,0,314471
28,0,690690
30,0,410918
31,0,909890
32,0,392705
33,0,374464
34,0,333635
35,0,530623
36,0,400143
37,0,395807
38,0,314844
39,0,562927
40,0,401107
41,0,923134
42,0,278974
43,0,330765
44,0,415953
45,0,544101
46,0,300345
47,0,342175
48,0,416454
49,0,568626
50,0,298414
51,0,908537
52,0,369245
53,0,353514
54,0,318509
55,0,516862
62,0,514668
66,0,531782
68,0,448583
70,0,656411
72,0,432883
73,0,899494
75,0,326617
76,0,477357
78,0,395649
79,0,545661
81,0,379905
82,0,353656
83,0,262136
84,0,661334
86,0,369263
87,0,908675
88,0,340599
89,0,308874
90,0,280737
91,0,502410
92,0,345072
94,0,438449
95,0,278413
96,0,634828
98,0,360590
99,0,892415
100,0,347583
101,0,338989
102,0,300444
103,0,498552
104,0,386138
105,0,364100
106,0,296532
107,0,526380
109,0,370474
110,0,914958
111,0,259285
112,0,472249
113,0,323994
114,0,591567
116,0,478091
118,0,497041
120,0,515509
121,0,542008
123,0,396501
124,0,1001920
125,0,269649
126,0,371153
127,0,264662
128,0,635102
129,0,297335
130,0,372486
131,0,273198
132,0,652264
134,0,387363
135,0,925474
136,0,355805
137,0,340545
138,0,307729
139,0,524019
140,0,407361
141,0,422976
142,0,359449
143,0,601555
145,0,462124
146,0,859814
147,0,240054
148,0,481175
149,0,332257
150,0,553165
152,0,464387
153,0,402302
154,0,329501
155,0,540612
157,0,404755
158,0,933983
159,0,260271
160,0,448620
161,0,300999
162,0,527732
163,0,259591
164,0,465239
165,0,302576
166,0,609619
168,0,449066
169,0,815003
170,0,283937
171,0,312362
172,0,412005
174,0,546573
176,0,488075
178,0,424228
179,0,229561
180,0,573293
182,0,372067
183,0,749271
184,0,335373
185,0,402106
187,0,366278
188,0,571963
190,0,406002
191,0,395311
192,0,404283
194,0,562945
195,0,239397
196,0,931351
197,0,303073
198,0,445852
200,0,454537
202,0,556319
204,0,388557
206,0,443060
208,0,400297
210,0,616046
212,0,467728
214,0,902626
215,0,346077
216,0,453430
218,0,402087
219,0,585145
221,0,495058
223,0,511943
224,0,396714
226,0,639033
228,0,411354
229,0,931933
230,0,272558
231,0,348953
232,0,358071
