0,105,706218,0.9905
1,95,731529,0.9870
2,73,740346,0.9864
3,109,729360,0.9869
4,99,749847,0.9870
5,93,737648,0.9864
6,92,737609,0.9862
7,93,728984,0.9866
8,91,741719,0.9871
9,90,731537,0.9863
10,90,733991,0.9862
11,95,725069,0.9866
12,97,730349,0.9873
13,98,723256,0.9866
14,98,726944,0.9862
15,96,717499,0.9866
16,97,733714,0.9870
17,96,722222,0.9865
18,98,724824,0.9862
19,99,716890,0.9866
20,97,732601,0.9870
21,96,722768,0.9865
22,105,724605,0.9863
23,97,716278,0.9867
24,98,725669,0.9873
25,97,719816,0.9865
26,100,726242,0.9862
27,96,717806,0.9865
28,98,732250,0.9870
29,97,723543,0.9863
30,100,725256,0.9861
31,97,716439,0.9865
32,101,731195,0.9870
33,96,721336,0.9864
34,118,723832,0.9862
35,97,713865,0.9866
36,95,718691,0.9873
37,97,714926,0.9866
38,106,720615,0.9864
39,94,713528,0.9866
40,94,728071,0.9870
41,96,719752,0.9865
42,99,724030,0.9862
43,95,717204,0.9865
44,97,729123,0.9871
45,95,718748,0.9865
46,95,721209,0.9863
47,96,713109,0.9866
48,99,719747,0.9872
49,96,714200,0.9866
50,97,719716,0.9863
51,96,712375,0.9865
52,97,724846,0.9869
53,100,715207,0.9865
54,102,719849,0.9862
55,99,713291,0.9864
56,101,725566,0.9870
57,95,715634,0.9865
58,98,720735,0.9862
59,97,712282,0.9865
60,95,720082,0.9870
61,95,713577,0.9866
62,96,719684,0.9862
63,95,712998,0.9864
64,96,726631,0.9868
65,94,717024,0.9864
66,96,719435,0.9861
67,95,712579,0.9864
68,70,723693,0.9868
69,95,712146,0.9865
70,95,714634,0.9862
71,98,706104,0.9866
72,96,714311,0.9869
73,97,706924,0.9866
74,98,712690,0.9862
75,96,706412,0.9865
76,94,724159,0.9867
77,95,713503,0.9864
78,97,715991,0.9861
79,97,710302,0.9864
80,94,725656,0.9867
81,95,716970,0.9866
82,95,718441,0.9865
83,94,713743,0.9866
84,97,723904,0.9869
85,96,715927,0.9867
86,94,720901,0.9864
87,94,715623,0.9866
88,96,731089,0.9865
89,98,721317,0.9865
90,95,725263,0.9863
91,99,719562,0.9864
92,97,729827,0.9865
93,96,718283,0.9865
94,94,719026,0.9864
95,95,711992,0.9866
96,96,720219,0.9867
97,95,707778,0.9868
98,97,714771,0.9863
99,94,709226,0.9866
100,94,726758,0.9863
101,95,713593,0.9864
102,97,716654,0.9861
103,95,711760,0.9863
104,96,728470,0.9863
105,96,716380,0.9864
106,96,717368,0.9862
107,94,711583,0.9864
108,96,721645,0.9864
109,96,709951,0.9863
110,95,710653,0.9861
111,95,697494,0.9863
112,100,705770,0.9869
113,95,683163,0.9862
114,94,665939,0.9864
115,94,646652,0.9866
116,99,637185,0.9884
117,97,634913,0.9870
118,95,654733,0.9867
119,96,668926,0.9868
120,99,701269,0.9880
121,96,704884,0.9871
122,96,714318,0.9868
123,97,712345,0.9868
124,96,737094,0.9867
125,93,725340,0.9868
126,95,729087,0.9867
127,95,726034,0.9868
128,95,741884,0.9867
129,95,729232,0.9868
130,98,731836,0.9866
131,95,725481,0.9868
132,95,737914,0.9868
133,94,726352,0.9868
134,95,730043,0.9865
135,94,726160,0.9866
136,102,741675,0.9866
137,97,728785,0.9867
138,96,732238,0.9863
139,95,723087,0.9865
140,100,739379,0.9867
141,96,724751,0.9861
142,94,719649,0.9863
143,95,696009,0.9865
144,96,684499,0.9878
145,97,669248,0.9868
146,94,669831,0.9868
147,94,660415,0.9871
148,94,679279,0.9877
149,94,673184,0.9869
150,94,684556,0.9867
151,95,688252,0.9868
152,96,713670,0.9877
153,94,708327,0.9870
154,95,714776,0.9866
155,95,709777,0.9868
156,95,725727,0.9870
157,97,715546,0.9869
158,97,722180,0.9865
159,95,714644,0.9869
160,96,736567,0.9866
161,95,722154,0.9868
162,97,727444,0.9865
163,95,724011,0.9868
164,96,743411,0.9864
165,95,731328,0.9864
166,95,708736,0.9864
167,97,682655,0.9869
168,96,677141,0.9876
169,98,645626,0.9872
170,97,628345,0.9873
171,94,604999,0.9876
172,95,576239,0.9904
173,95,583359,0.9879
174,99,582761,0.9877
175,97,586825,0.9880
176,94,604826,0.9905
177,94,619957,0.9878
178,95,615792,0.9883
179,96,614744,0.9882
180,96,635155,0.9880
181,93,616100,0.9874
182,93,610848,0.9876
183,93,605783,0.9876
184,98,605109,0.9885
185,95,575815,0.9878
186,93,581336,0.9878
187,92,576881,0.9880
188,93,581146,0.9895
189,94,590015,0.9880
190,96,624383,0.9876
191,94,645825,0.9882
192,93,681829,0.9885
193,95,677140,0.9878
194,96,684875,0.9873
195,94,681709,0.9874
196,96,701206,0.9872
197,96,685074,0.9867
198,97,617654,0.9874
199,97,556282,0.9893
200,98,554510,0.9884
201,93,548200,0.9880
202,94,546432,0.9879
203,95,545479,0.9879
204,94,541472,0.9883
205,96,542681,0.9879
206,95,540245,0.9880
207,95,547714,0.9879
208,94,547529,0.9881
209,92,549689,0.9878
210,96,554442,0.9879
211,94,567073,0.9879
212,93,592615,0.9881
213,94,627677,0.9878
214,97,702454,0.9867
215,99,729812,0.9864
216,95,736941,0.9863
217,98,725221,0.9883
218,95,737764,0.9862
219,95,732894,0.9863
220,95,727384,0.9861
221,97,722167,0.9870
222,97,695232,0.9867
223,95,695019,0.9866
224,95,692542,0.9866
225,96,695775,0.9875
226,95,684624,0.9869
227,97,689464,0.9868
228,96,695563,0.9866
229,95,702717,0.9872
230,93,700375,0.9866
231,97,696567,0.9867
232,101,714091,0.9865
