0,112,2056797,0.9945
1,110,2205294,0.9941
2,109,2242906,0.9940
3,112,2221414,0.9939
4,115,2240205,0.9941
5,111,2250393,0.9939
6,113,2261656,0.9938
7,115,2241462,0.9938
8,116,2237085,0.9940
9,117,2247118,0.9938
10,114,2263816,0.9937
11,116,2240494,0.9937
12,112,2209876,0.9940
13,118,2228051,0.9937
14,111,2248074,0.9937
15,115,2225595,0.9937
16,112,2234150,0.9938
17,117,2233935,0.9936
18,112,2248905,0.9936
19,112,2229287,0.9936
20,119,2238576,0.9938
21,116,2237391,0.9936
22,113,2248174,0.9936
23,116,2225558,0.9936
24,119,2209832,0.9938
25,119,2229816,0.9936
26,118,2254072,0.9936
27,125,2234474,0.9935
28,117,2240723,0.9937
29,112,2247148,0.9935
30,117,2257857,0.9935
31,115,2238081,0.9935
32,117,2240620,0.9937
33,116,2239902,0.9935
34,112,2254125,0.9935
35,117,2229369,0.9935
36,113,2198902,0.9938
37,116,2217158,0.9936
38,120,2239873,0.9935
39,117,2225069,0.9934
40,113,2232801,0.9937
41,110,2237655,0.9935
42,117,2252848,0.9934
43,120,2237492,0.9934
44,115,2238855,0.9936
45,114,2236857,0.9935
46,122,2247860,0.9934
47,122,2231204,0.9934
48,115,2209850,0.9937
49,117,2225808,0.9934
50,115,2246269,0.9934
51,113,2230568,0.9934
52,113,2237067,0.9935
53,120,2236979,0.9933
54,117,2254231,0.9933
55,115,2239050,0.9933
56,113,2240164,0.9935
57,115,2237578,0.9933
58,112,2255231,0.9933
59,111,2234904,0.9932
60,110,2223411,0.9935
61,117,2231580,0.9933
62,119,2253909,0.9932
63,114,2240049,0.9932
64,113,2247623,0.9934
65,114,2246018,0.9932
66,116,2258748,0.9932
67,118,2242020,0.9932
0,110,2056797,0.9945
1,113,2205294,0.9941
2,111,2242906,0.9940
3,111,2221414,0.9939
4,111,2240205,0.9941
5,110,2250393,0.9939
6,120,2261656,0.9938
7,122,2241462,0.9938
8,119,2237085,0.9940
9,118,2247118,0.9938
10,114,2263816,0.9937
11,114,2240494,0.9937
12,119,2209876,0.9940
13,111,2228051,0.9937
14,120,2248074,0.9937
15,118,2225595,0.9937
16,116,2234150,0.9938
17,120,2233935,0.9936
18,120,2248905,0.9936
19,119,2229287,0.9936
20,122,2238576,0.9938
21,121,2237391,0.9936
22,111,2248174,0.9936
23,115,2225558,0.9936
24,120,2209832,0.9938
25,122,2229816,0.9936
26,117,2254072,0.9936
27,113,2234474,0.9935
28,111,2240723,0.9937
29,111,2247148,0.9935
30,115,2257857,0.9935
31,115,2238081,0.9935
32,114,2240620,0.9937
33,116,2239902,0.9935
34,112,2254125,0.9935
35,112,2229369,0.9935
36,112,2198902,0.9938
37,110,2217158,0.9936
38,108,2239873,0.9935
39,110,2225069,0.9934
40,111,2232801,0.9937
41,110,2237655,0.9935
42,111,2252848,0.9934
43,112,2237492,0.9934
44,113,2238855,0.9936
45,114,2236857,0.9935
46,110,2247860,0.9934
47,111,2231204,0.9934
48,111,2209850,0.9937
49,114,2225808,0.9934
50,110,2246269,0.9934
51,111,2230568,0.9934
52,109,2237067,0.9935
53,117,2236979,0.9933
54,119,2254231,0.9933
55,117,2239050,0.9933
56,116,2240164,0.9935
57,116,2237578,0.9933
58,118,2255231,0.9933
59,116,2234904,0.9932
60,114,2223411,0.9935
61,120,2231580,0.9933
62,118,2253909,0.9932
63,121,2240049,0.9932
64,118,2247623,0.9934
65,114,2246018,0.9932
66,119,2258748,0.9932
67,122,2242020,0.9932
68,120,2243863,0.9934
69,122,2236045,0.9932
70,119,2245344,0.9932
71,118,2223389,0.9932
72,110,2215819,0.9934
73,113,2218431,0.9932
74,122,2242942,0.9932
75,118,2222669,0.9932
76,120,2248728,0.9933
77,115,2240288,0.9932
78,114,2253616,0.9932
79,120,2234795,0.9931
80,119,2254587,0.9933
81,113,2242773,0.9932
82,123,2251794,0.9932
83,118,2239395,0.9932
84,121,2243419,0.9934
85,113,2234871,0.9933
86,111,2253839,0.9933
87,112,2243706,0.9932
88,113,2271513,0.9933
89,111,2255622,0.9932
90,110,2268795,0.9932
91,111,2257239,0.9931
92,112,2270585,0.9933
93,113,2247804,0.9932
94,111,2254862,0.9931
95,109,2239074,0.9931
96,112,2241948,0.9933
97,113,2224812,0.9931
98,108,2247892,0.9931
99,110,2236333,0.9930
100,110,2268387,0.9932
101,111,2245035,0.9930
102,114,2259460,0.9930
103,112,2246819,0.9930
104,111,2269305,0.9932
105,110,2247738,0.9931
106,112,2258788,0.9931
107,111,2243753,0.9931
108,110,2245491,0.9933
109,111,2236641,0.9931
110,111,2248853,0.9931
111,111,2219120,0.9930
112,110,2192577,0.9934
113,113,2184720,0.9931
114,110,2144372,0.9931
115,110,2109596,0.9930
116,110,2003824,0.9936
117,109,2061086,0.9932
118,113,2099076,0.9932
119,109,2132242,0.9932
120,111,2153232,0.9937
121,114,2182634,0.9936
122,111,2217559,0.9935
123,113,2220884,0.9934
124,110,2266752,0.9936
125,111,2251175,0.9934
126,110,2259288,0.9935
127,113,2251282,0.9934
128,112,2275201,0.9937
129,110,2247069,0.9935
130,113,2255955,0.9935
131,111,2243737,0.9935
132,111,2258186,0.9937
133,111,2240176,0.9936
134,111,2255882,0.9935
135,112,2245640,0.9935
136,110,2270543,0.9936
137,113,2250639,0.9935
138,110,2269110,0.9934
139,118,2249017,0.9934
140,114,2262221,0.9936
141,111,2252026,0.9935
142,114,2240722,0.9935
143,120,2191255,0.9934
144,115,2090346,0.9940
145,112,2111082,0.9935
146,115,2110084,0.9935
147,113,2087953,0.9935
148,110,2078297,0.9939
149,112,2108998,0.9936
150,112,2135216,0.9936
151,110,2145023,0.9936
152,110,2166728,0.9939
153,112,2172505,0.9937
154,111,2201528,0.9937
155,114,2191402,0.9936
156,109,2213358,0.9938
157,112,2201727,0.9936
158,114,2226244,0.9936
159,116,2209281,0.9935
160,123,2249467,0.9937
161,116,2226263,0.9935
162,118,2243055,0.9935
163,120,2235036,0.9934
164,118,2272047,0.9936
165,121,2254210,0.9934
166,118,2206180,0.9934
167,114,2139896,0.9934
168,113,2064830,0.9939
169,116,2041927,0.9935
170,109,2006386,0.9934
171,112,1954805,0.9933
172,115,1780871,0.9941
173,110,1882233,0.9935
174,118,1874134,0.9936
175,118,1887111,0.9935
176,110,1830711,0.9942
177,117,1941613,0.9937
178,117,1936782,0.9937
179,117,1942584,0.9936
180,117,1970553,0.9937
181,110,1974328,0.9933
182,119,1955735,0.9934
183,118,1948354,0.9933
184,111,1875976,0.9939
185,115,1881963,0.9933
186,115,1881561,0.9934
187,116,1879072,0.9934
188,107,1792135,0.9940
189,111,1883962,0.9936
190,108,1947078,0.9937
191,107,1985675,0.9938
192,109,2060550,0.9940
193,109,2078683,0.9938
194,115,2105519,0.9937
195,115,2097447,0.9937
196,112,2133196,0.9938
197,116,2125486,0.9936
198,116,1987972,0.9934
199,116,1785464,0.9938
200,114,1779598,0.9938
201,108,1789341,0.9935
202,109,1812046,0.9933
203,108,1823159,0.9931
204,110,1806054,0.9932
205,112,1814706,0.9932
206,113,1811219,0.9932
207,115,1840036,0.9931
208,115,1822120,0.9932
209,116,1840834,0.9931
210,111,1857911,0.9931
211,117,1889776,0.9932
212,116,1930781,0.9934
213,116,2016247,0.9934
214,117,2199821,0.9934
215,119,2257353,0.9935
216,99,2253681,0.9936
217,113,2204367,0.9938
218,121,2281136,0.9933
219,125,2273636,0.9933
220,111,2263024,0.9933
221,112,2214506,0.9936
222,115,2195787,0.9933
223,118,2197546,0.9933
224,122,2186871,0.9933
225,115,2143422,0.9936
226,111,2169766,0.9933
227,111,2183997,0.9932
228,110,2189703,0.9933
229,113,2166603,0.9936
