0,1603613644516,1603613645017,501,0.9830
1,1603613645548,1603613645861,313,0.9715
2,1603613646578,1603613646982,404,0.9677
3,1603613647614,1603613647993,379,0.9634
4,1603613648650,1603613649251,601,0.9692
5,1603613649681,1603613650035,354,0.9637
6,1603613650722,1603613651140,418,0.9619
7,1603613651752,1603613652131,379,0.9589
8,1603613652787,1603613653389,602,0.9664
9,1603613653814,1603613654164,350,0.9611
10,1603613654849,1603613655376,527,0.9800
11,1603613655879,1603613656176,297,0.9712
12,1603613656912,1603613657337,425,0.9641
13,1603613657941,1603613658286,345,0.9646
14,1603613658975,1603613659479,504,0.9704
15,1603613660009,1603613660344,335,0.9646
16,1603613661047,1603613661499,452,0.9595
17,1603613662080,1603613662450,370,0.9608
18,1603613663115,1603613663638,523,0.9682
19,1603613664150,1603613664492,342,0.9625
20,1603613665188,1603613665699,511,0.9798
21,1603613666222,1603613666531,309,0.9706
22,1603613667256,1603613667634,378,0.9665
23,1603613668290,1603613668645,355,0.9627
24,1603613669324,1603613669887,563,0.9693
25,1603613670359,1603613670703,344,0.9640
26,1603613671388,1603613671792,404,0.9624
27,1603613672426,1603613672801,375,0.9595
28,1603613673457,1603613674033,576,0.9664
29,1603613674487,1603613674827,340,0.9614
30,1603613675514,1603613676042,528,0.9797
31,1603613676550,1603613676843,293,0.9711
32,1603613677581,1603613677998,417,0.9635
33,1603613678615,1603613678951,336,0.9646
34,1603613679654,1603613680146,492,0.9705
35,1603613680688,1603613681003,315,0.9650
36,1603613681722,1603613682163,441,0.9618
37,1603613682757,1603613683117,360,0.9617
38,1603613683796,1603613684295,499,0.9684
39,1603613684831,1603613685168,337,0.9627
40,1603613685871,1603613686388,517,0.9797
41,1603613686909,1603613687213,304,0.9706
42,1603613687946,1603613688306,360,0.9668
43,1603613688979,1603613689314,335,0.9630
44,1603613690012,1603613690553,541,0.9686
45,1603613691048,1603613691374,326,0.9641
46,1603613692078,1603613692463,385,0.9627
47,1603613693114,1603613693456,342,0.9599
48,1603613694147,1603613694708,561,0.9670
49,1603613695183,1603613695512,329,0.9620
50,1603613696212,1603613696752,540,0.9796
51,1603613697245,1603613697531,286,0.9713
52,1603613698276,1603613698680,404,0.9638
53,1603613699313,1603613699642,329,0.9646
54,1603613700349,1603613700836,487,0.9701
55,1603613701383,1603613701705,322,0.9649
56,1603613702414,1603613702853,439,0.9601
57,1603613703452,1603613703802,350,0.9612
58,1603613704485,1603613705009,524,0.9681
59,1603613705520,1603613705866,346,0.9624
60,1603613706552,1603613707098,546,0.9798
61,1603613707586,1603613707890,304,0.9710
62,1603613708618,1603613708995,377,0.9674
63,1603613709654,1603613710017,363,0.9637
64,1603613710695,1603613711256,561,0.9686
65,1603613711729,1603613712072,343,0.9640
66,1603613712758,1603613713154,396,0.9627
67,1603613713795,1603613714163,368,0.9599
68,1603613714834,1603613715404,570,0.9662
69,1603613715867,1603613716209,342,0.9618
70,1603613716902,1603613717459,557,0.9794
71,1603613717933,1603613718214,281,0.9715
72,1603613718968,1603613719376,408,0.9648
73,1603613719997,1603613720333,336,0.9654
74,1603613721037,1603613721526,489,0.9705
75,1603613722073,1603613722403,330,0.9652
76,1603613723107,1603613723562,455,0.9601
77,1603613724146,1603613724517,371,0.9610
78,1603613725183,1603613725717,534,0.9680
79,1603613726214,1603613726554,340,0.9624
80,1603613727242,1603613727789,547,0.9791
81,1603613728276,1603613728567,291,0.9711
82,1603613729302,1603613729664,362,0.9675
83,1603613730346,1603613730685,339,0.9638
84,1603613731381,1603613731944,563,0.9686
85,1603613732412,1603613732739,327,0.9643
86,1603613733445,1603613733843,398,0.9626
87,1603613734485,1603613734847,362,0.9594
88,1603613735524,1603613736088,564,0.9656
89,1603613736552,1603613736853,301,0.9619
90,1603613737581,1603613738137,556,0.9789
91,1603613738615,1603613738872,257,0.9712
92,1603613739643,1603613740011,368,0.9636
93,1603613740675,1603613740993,318,0.9648
94,1603613741707,1603613742183,476,0.9702
95,1603613742742,1603613743066,324,0.9650
96,1603613743779,1603613744209,430,0.9612
97,1603613744815,1603613745173,358,0.9614
98,1603613745851,1603613746369,518,0.9679
99,1603613746887,1603613747219,332,0.9625
100,1603613747921,1603613748465,544,0.9786
101,1603613748951,1603613749247,296,0.9707
102,1603613749979,1603613750347,368,0.9675
103,1603613751018,1603613751360,342,0.9636
104,1603613752052,1603613752618,566,0.9677
105,1603613753088,1603613753426,338,0.9638
106,1603613754119,1603613754513,394,0.9628
107,1603613755159,1603613755518,359,0.9599
108,1603613756193,1603613756755,562,0.9665
109,1603613757225,1603613757567,342,0.9616
110,1603613758255,1603613758814,559,0.9793
111,1603613759286,1603613759584,298,0.9704
112,1603613760311,1603613760752,441,0.9640
113,1603613761348,1603613761726,378,0.9639
114,1603613762383,1603613762946,563,0.9695
115,1603613763413,1603613763781,368,0.9630
116,1603613764444,1603613764971,527,0.9580
117,1603613765481,1603613765874,393,0.9584
118,1603613766512,1603613767118,606,0.9666
119,1603613767543,1603613767936,393,0.9594
120,1603613768570,1603613769121,551,0.9804
121,1603613769609,1603613769909,300,0.9726
122,1603613770636,1603613771063,427,0.9685
123,1603613771671,1603613772099,428,0.9642
124,1603613772705,1603613773389,684,0.9694
125,1603613773737,1603613774067,330,0.9647
126,1603613774761,1603613775192,431,0.9632
127,1603613775799,1603613776191,392,0.9598
128,1603613776838,1603613777491,653,0.9667
129,1603613777860,1603613778203,343,0.9623
130,1603613778890,1603613779457,567,0.9793
131,1603613779917,1603613780185,268,0.9719
132,1603613780943,1603613781353,410,0.9647
133,1603613781989,1603613782342,353,0.9653
134,1603613783022,1603613783573,551,0.9710
135,1603613784058,1603613784388,330,0.9653
136,1603613785094,1603613785547,453,0.9604
137,1603613786129,1603613786506,377,0.9611
138,1603613787168,1603613787752,584,0.9687
139,1603613788200,1603613788552,352,0.9629
140,1603613789227,1603613789777,550,0.9794
141,1603613790258,1603613790605,347,0.9696
142,1603613791288,1603613791725,437,0.9660
143,1603613792327,1603613792754,427,0.9618
144,1603613793359,1603613794021,662,0.9686
145,1603613794391,1603613794774,383,0.9623
146,1603613795413,1603613795876,463,0.9613
147,1603613796451,1603613796856,405,0.9588
148,1603613797486,1603613798133,647,0.9668
149,1603613798515,1603613798897,382,0.9609
150,1603613799540,1603613800103,563,0.9807
151,1603613800572,1603613800875,303,0.9715
152,1603613801599,1603613802058,459,0.9649
153,1603613802639,1603613803018,379,0.9655
154,1603613803673,1603613804236,563,0.9719
155,1603613804705,1603613805049,344,0.9660
156,1603613805735,1603613806207,472,0.9619
157,1603613806770,1603613807166,396,0.9621
158,1603613807801,1603613808391,590,0.9700
159,1603613808833,1603613809182,349,0.9638
160,1603613809857,1603613810410,553,0.9799
161,1603613810892,1603613811192,300,0.9721
162,1603613811922,1603613812300,378,0.9694
163,1603613812957,1603613813323,366,0.9658
164,1603613813995,1603613814582,587,0.9712
165,1603613815025,1603613815379,354,0.9660
166,1603613816047,1603613816517,470,0.9642
167,1603613817085,1603613817501,416,0.9610
168,1603613818117,1603613818754,637,0.9688
169,1603613819147,1603613819538,391,0.9618
170,1603613820170,1603613820725,555,0.9813
171,1603613821195,1603613821498,303,0.9730
172,1603613822223,1603613822674,451,0.9657
173,1603613823258,1603613823637,379,0.9659
174,1603613824298,1603613824849,551,0.9720
175,1603613825328,1603613825703,375,0.9653
176,1603613826361,1603613826875,514,0.9628
177,1603613827394,1603613827758,364,0.9633
178,1603613828432,1603613829007,575,0.9704
179,1603613829464,1603613829755,291,0.9657
180,1603613830493,1603613831026,533,0.9817
181,1603613831527,1603613831845,318,0.9731
182,1603613832557,1603613832954,397,0.9700
183,1603613833591,1603613833950,359,0.9673
184,1603613834625,1603613835193,568,0.9720
185,1603613835657,1603613836076,419,0.9639
186,1603613836688,1603613837153,465,0.9627
187,1603613837729,1603613838126,397,0.9599
188,1603613838764,1603613839373,609,0.9690
189,1603613839796,1603613840163,367,0.9620
190,1603613840825,1603613841367,542,0.9820
191,1603613841860,1603613842174,314,0.9728
192,1603613842891,1603613843348,457,0.9675
193,1603613843931,1603613844291,360,0.9667
194,1603613844966,1603613845489,523,0.9735
195,1603613846002,1603613846318,316,0.9688
196,1603613847035,1603613847450,415,0.9666
197,1603613848071,1603613848448,377,0.9654
198,1603613849109,1603613849684,575,0.9707
199,1603613850140,1603613850636,496,0.9610
200,1603613851166,1603613851723,557,0.9820
201,1603613852195,1603613852565,370,0.9706
202,1603613853222,1603613853707,485,0.9684
203,1603613854255,1603613854721,466,0.9642
204,1603613855291,1603613855954,663,0.9703
205,1603613856321,1603613856759,438,0.9621
206,1603613857347,1603613857863,516,0.9624
207,1603613858383,1603613858859,476,0.9591
208,1603613859416,1603613860094,678,0.9664
209,1603613860445,1603613860881,436,0.9581
210,1603613861482,1603613862054,572,0.9810
211,1603613862512,1603613862920,408,0.9685
212,1603613863535,1603613864092,557,0.9654
213,1603613864567,1603613865075,508,0.9613
214,1603613865596,1603613866284,688,0.9698
215,1603613866619,1603613867024,405,0.9614
216,1603613867642,1603613868155,513,0.9607
217,1603613868678,1603613869131,453,0.9544
218,1603613869709,1603613870312,603,0.9670
219,1603613870739,1603613871115,376,0.9587
220,1603613871766,1603613872330,564,0.9795
221,1603613872798,1603613873149,351,0.9649
222,1603613873822,1603613874229,407,0.9675
223,1603613874862,1603613875258,396,0.9627
224,1603613875899,1603613876495,596,0.9693
225,1603613876930,1603613877322,392,0.9589
226,1603613877960,1603613878382,422,0.9625
227,1603613878993,1603613879389,396,0.9593
228,1603613880025,1603613880625,600,0.9678
229,1603613881055,1603613881429,374,0.9585
230,1603613882084,1603613882651,567,0.9801
231,1603613883115,1603613883419,304,0.9714
232,1603613884139,1603613884555,416,0.9664
