0,89,277849,0.9488
1,89,263153,0.9521
2,88,263874,0.9505
3,89,261370,0.9525
4,89,274087,0.9450
5,91,262465,0.9511
6,90,262374,0.9509
7,91,259824,0.9524
8,95,270626,0.9459
9,88,260022,0.9516
10,92,261027,0.9507
11,89,258661,0.9524
12,89,268177,0.9477
13,88,258255,0.9524
14,93,258366,0.9514
15,90,255794,0.9531
16,88,266872,0.9464
17,94,255896,0.9523
18,95,256873,0.9517
19,90,255387,0.9530
20,92,266542,0.9466
21,88,256560,0.9519
22,93,257336,0.9517
23,90,255789,0.9531
24,93,266239,0.9480
25,89,257379,0.9526
26,89,258354,0.9515
27,89,256144,0.9530
28,93,267005,0.9468
29,94,256936,0.9519
30,89,257520,0.9517
31,91,254961,0.9529
32,91,266267,0.9468
33,90,256317,0.9521
34,94,257036,0.9516
35,90,254716,0.9530
36,89,264260,0.9488
37,91,255681,0.9528
38,91,257010,0.9517
39,93,254594,0.9530
40,93,265383,0.9470
41,88,255997,0.9517
42,89,256894,0.9513
43,89,254986,0.9524
44,93,265524,0.9466
45,91,255617,0.9517
46,92,256074,0.9513
47,88,254122,0.9528
48,90,263563,0.9483
49,93,254804,0.9523
50,91,255980,0.9514
51,90,253700,0.9526
52,92,263270,0.9468
53,89,254328,0.9517
54,94,254656,0.9513
55,89,252986,0.9523
56,92,263795,0.9467
57,90,254831,0.9519
58,91,255991,0.9514
59,89,253526,0.9527
60,91,262866,0.9480
61,89,254883,0.9523
62,91,255420,0.9514
63,89,253296,0.9526
64,90,263639,0.9465
65,95,254298,0.9515
66,90,254636,0.9512
67,88,252619,0.9524
68,91,262163,0.9468
69,89,253131,0.9520
70,95,253172,0.9516
71,88,250823,0.9530
72,91,259905,0.9481
73,90,252077,0.9526
74,88,252647,0.9517
75,91,250973,0.9528
76,93,261821,0.9463
77,91,253250,0.9517
78,88,253360,0.9514
79,88,251470,0.9526
80,89,262675,0.9462
81,89,254781,0.9509
82,117,254936,0.9507
83,88,253768,0.9516
84,91,262932,0.9465
85,91,255114,0.9510
86,90,255074,0.9504
87,92,253537,0.9512
88,93,263364,0.9449
89,92,255319,0.9496
90,94,255335,0.9494
91,88,253506,0.9502
92,90,261514,0.9450
93,91,253319,0.9503
94,95,253477,0.9500
95,90,251593,0.9511
96,88,259788,0.9468
97,91,251761,0.9511
98,89,252169,0.9506
99,88,250576,0.9515
100,92,260018,0.9455
101,92,251470,0.9506
102,89,251463,0.9505
103,90,250187,0.9514
104,93,260494,0.9456
105,93,252235,0.9508
106,88,252539,0.9506
107,90,251277,0.9517
108,92,259809,0.9476
109,91,251430,0.9518
110,93,251153,0.9514
111,87,247849,0.9534
112,88,255650,0.9488
113,91,241569,0.9544
114,93,236602,0.9552
115,91,230025,0.9577
116,92,236876,0.9538
117,90,226053,0.9584
118,88,233107,0.9561
119,90,238045,0.9556
120,88,259908,0.9473
121,92,252551,0.9512
122,89,253771,0.9503
123,89,252737,0.9510
124,89,266240,0.9435
125,91,258306,0.9480
126,92,258760,0.9487
127,89,257561,0.9494
128,92,268150,0.9436
129,89,259436,0.9490
130,89,259633,0.9488
131,88,258224,0.9499
132,88,267674,0.9452
133,95,259570,0.9497
134,91,259474,0.9495
135,90,258155,0.9502
136,88,267432,0.9443
137,89,259510,0.9493
138,95,260056,0.9491
139,92,256626,0.9507
140,100,267278,0.9449
141,91,256915,0.9507
142,88,257322,0.9504
143,90,249311,0.9536
144,94,255404,0.9509
145,90,241646,0.9562
146,90,242302,0.9558
147,90,240206,0.9573
148,89,254006,0.9511
149,96,244151,0.9558
150,91,248022,0.9541
151,94,248868,0.9543
152,90,265182,0.9465
153,90,256432,0.9520
154,94,257725,0.9508
155,90,255985,0.9520
156,92,267080,0.9466
157,88,259376,0.9513
158,88,259892,0.9507
159,91,258451,0.9517
160,91,269320,0.9459
161,92,261319,0.9505
162,89,262243,0.9504
163,91,261504,0.9513
164,90,270682,0.9458
165,90,262724,0.9498
166,92,255003,0.9519
167,90,246938,0.9548
168,90,251337,0.9516
169,85,233448,0.9568
170,89,226301,0.9576
171,84,218159,0.9602
172,89,225923,0.9585
173,91,209031,0.9616
174,87,208012,0.9606
175,88,211746,0.9614
176,88,236499,0.9552
177,90,223297,0.9586
178,92,224650,0.9582
179,91,223363,0.9588
180,90,232617,0.9543
181,89,220552,0.9591
182,88,220516,0.9592
183,87,219675,0.9604
184,91,225232,0.9577
185,87,207851,0.9622
186,91,210304,0.9610
187,92,209618,0.9621
188,88,223513,0.9586
189,92,216211,0.9613
190,91,229428,0.9579
191,89,241061,0.9567
192,88,257705,0.9514
193,89,249950,0.9544
194,91,251052,0.9537
195,92,249149,0.9547
196,89,257244,0.9510
197,89,249101,0.9539
198,89,224879,0.9593
199,89,213915,0.9624
200,93,204945,0.9616
201,89,198844,0.9624
202,87,196864,0.9625
203,87,195531,0.9628
204,88,196200,0.9622
205,91,194790,0.9621
206,89,194290,0.9626
207,88,196110,0.9622
208,89,197286,0.9610
209,90,196432,0.9615
210,89,198786,0.9615
211,88,203661,0.9610
212,88,216476,0.9586
213,90,230327,0.9573
214,88,251490,0.9551
215,90,261099,0.9518
216,91,263471,0.9512
217,92,272637,0.9480
218,91,261377,0.9513
219,89,261631,0.9512
220,91,257758,0.9515
221,92,264002,0.9493
222,89,248704,0.9557
223,89,248654,0.9553
224,88,247166,0.9553
225,90,257630,0.9526
226,89,246184,0.9570
227,92,247954,0.9563
228,90,250107,0.9560
229,92,258571,0.9533
230,89,251522,0.9556
231,88,250482,0.9566
232,93,258036,0.9530
