56,1603614059544,1603614059757,213,0.9187
57,1603614060582,1603614060775,193,0.9261
58,1603614061620,1603614061947,327,0.9376
59,1603614062652,1603614062832,180,0.9321
60,1603614063690,1603614064167,477,0.9489
61,1603614064725,1603614064890,165,0.9432
62,1603614065761,1603614065957,196,0.9357
63,1603614066801,1603614066988,187,0.9319
64,1603614067834,1603614068178,344,0.9319
65,1603614068872,1603614069049,177,0.9323
66,1603614069907,1603614070108,201,0.9286
67,1603614070942,1603614071134,192,0.9259
68,1603614071977,1603614072341,364,0.9298
69,1603614073013,1603614073187,174,0.9305
70,1603614074048,1603614074529,481,0.9510
71,1603614075086,1603614075247,161,0.9427
72,1603614076119,1603614076320,201,0.9262
73,1603614077153,1603614077335,182,0.9322
74,1603614078188,1603614078485,297,0.9407
75,1603614079226,1603614079398,172,0.9350
76,1603614080260,1603614080480,220,0.9175
77,1603614081297,1603614081490,193,0.9252
78,1603614082332,1603614082662,330,0.9374
79,1603614083364,1603614083541,177,0.9314
80,1603614084399,1603614084879,480,0.9469
81,1603614085437,1603614085597,160,0.9426
82,1603614086471,1603614086658,187,0.9360
83,1603614087505,1603614087687,182,0.9327
84,1603614088539,1603614088875,336,0.9322
85,1603614089575,1603614089748,173,0.9322
86,1603614090612,1603614090811,199,0.9283
87,1603614091646,1603614091832,186,0.9257
88,1603614092685,1603614093024,339,0.9285
89,1603614093717,1603614093881,164,0.9296
90,1603614094755,1603614095235,480,0.9489
91,1603614095788,1603614095938,150,0.9409
92,1603614096824,1603614097016,192,0.9259
93,1603614097861,1603614098036,175,0.9322
94,1603614098899,1603614099184,285,0.9401
95,1603614099934,1603614100104,170,0.9345
96,1603614100971,1603614101180,209,0.9207
97,1603614102005,1603614102187,182,0.9264
98,1603614103039,1603614103349,310,0.9377
99,1603614104080,1603614104250,170,0.9319
100,1603614105116,1603614105596,480,0.9460
101,1603614106152,1603614106307,155,0.9423
102,1603614107186,1603614107371,185,0.9370
103,1603614108221,1603614108399,178,0.9330
104,1603614109255,1603614109580,325,0.9321
105,1603614110289,1603614110463,174,0.9324
106,1603614111328,1603614111526,198,0.9297
107,1603614112357,1603614112543,186,0.9272
108,1603614113390,1603614113729,339,0.9330
109,1603614114426,1603614114598,172,0.9311
110,1603614115462,1603614115940,478,0.9516
111,1603614116499,1603614116670,171,0.9436
112,1603614117534,1603614117746,212,0.9265
113,1603614118567,1603614118766,199,0.9330
114,1603614119605,1603614119945,340,0.9416
115,1603614120641,1603614120838,197,0.9349
116,1603614121675,1603614121935,260,0.9153
117,1603614122709,1603614122935,226,0.9226
118,1603614123744,1603614124130,386,0.9374
119,1603614124778,1603614124974,196,0.9281
120,1603614125815,1603614126289,474,0.9483
121,1603614126854,1603614127014,160,0.9438
122,1603614127888,1603614128101,213,0.9353
123,1603614128925,1603614129129,204,0.9309
124,1603614129956,1603614130365,409,0.9280
125,1603614130997,1603614131180,183,0.9289
126,1603614132028,1603614132253,225,0.9253
127,1603614133062,1603614133258,196,0.9217
128,1603614134098,1603614134485,387,0.9254
129,1603614135130,1603614135317,187,0.9269
130,1603614136170,1603614136654,484,0.9485
131,1603614137206,1603614137358,152,0.9414
132,1603614138238,1603614138434,196,0.9238
133,1603614139270,1603614139456,186,0.9289
134,1603614140306,1603614140620,314,0.9386
135,1603614141341,1603614141513,172,0.9327
136,1603614142375,1603614142588,213,0.9155
137,1603614143411,1603614143613,202,0.9224
138,1603614144445,1603614144791,346,0.9351
139,1603614145484,1603614145659,175,0.9306
140,1603614146519,1603614147002,483,0.9465
141,1603614147556,1603614147727,171,0.9406
142,1603614148591,1603614148799,208,0.9329
143,1603614149624,1603614149833,209,0.9302
144,1603614150659,1603614151051,392,0.9323
145,1603614151697,1603614151901,204,0.9325
146,1603614152732,1603614152962,230,0.9275
147,1603614153766,1603614153982,216,0.9253
148,1603614154803,1603614155209,406,0.9304
149,1603614155837,1603614156027,190,0.9300
150,1603614156878,1603614157355,477,0.9532
151,1603614157913,1603614158078,165,0.9427
152,1603614158945,1603614159159,214,0.9191
153,1603614159979,1603614160177,198,0.9266
154,1603614161014,1603614161363,349,0.9381
155,1603614162049,1603614162221,172,0.9327
156,1603614163084,1603614163304,220,0.9136
157,1603614164120,1603614164327,207,0.9210
158,1603614165159,1603614165524,365,0.9349
159,1603614166193,1603614166369,176,0.9293
160,1603614167227,1603614167711,484,0.9472
161,1603614168262,1603614168417,155,0.9430
162,1603614169299,1603614169484,185,0.9368
163,1603614170335,1603614170519,184,0.9315
164,1603614171369,1603614171708,339,0.9323
165,1603614172406,1603614172579,173,0.9315
166,1603614173435,1603614173659,224,0.9297
167,1603614174472,1603614174679,207,0.9289
168,1603614175509,1603614175884,375,0.9349
169,1603614176544,1603614176740,196,0.9338
170,1603614177577,1603614178037,460,0.9569
171,1603614178612,1603614178794,182,0.9491
172,1603614179645,1603614179854,209,0.9345
173,1603614180680,1603614180873,193,0.9425
174,1603614181714,1603614182019,305,0.9495
175,1603614182738,1603614182924,186,0.9411
176,1603614183771,1603614184007,236,0.9156
177,1603614184806,1603614185011,205,0.9261
178,1603614185851,1603614186211,360,0.9444
179,1603614186893,1603614187046,153,0.9404
180,1603614187928,1603614188384,456,0.9554
181,1603614188962,1603614189126,164,0.9515
182,1603614189998,1603614190196,198,0.9466
183,1603614191028,1603614191217,189,0.9437
184,1603614192063,1603614192389,326,0.9455
185,1603614193096,1603614193308,212,0.9373
186,1603614194135,1603614194373,238,0.9302
187,1603614195168,1603614195389,221,0.9264
188,1603614196206,1603614196599,393,0.9384
189,1603614197242,1603614197434,192,0.9350
190,1603614198275,1603614198740,465,0.9570
191,1603614199312,1603614199480,168,0.9370
192,1603614200347,1603614200555,208,0.9161
193,1603614201380,1603614201568,188,0.9220
194,1603614202414,1603614202751,337,0.9385
195,1603614203449,1603614203617,168,0.9343
196,1603614204486,1603614204688,202,0.9204
197,1603614205521,1603614205715,194,0.9244
198,1603614206556,1603614206917,361,0.9429
199,1603614207588,1603614207853,265,0.9174
200,1603614208625,1603614209083,458,0.9578
201,1603614209660,1603614209944,284,0.9411
202,1603614210695,1603614210981,286,0.9387
203,1603614211729,1603614212009,280,0.9341
204,1603614212762,1603614213208,446,0.9456
205,1603614213800,1603614214059,259,0.9363
206,1603614214834,1603614215125,291,0.9349
207,1603614215876,1603614216160,284,0.9300
208,1603614216915,1603614217361,446,0.9417
209,1603614217949,1603614218202,253,0.9327
210,1603614218981,1603614219445,464,0.9587
211,1603614220021,1603614220245,224,0.9413
212,1603614221057,1603614221341,284,0.9236
213,1603614222091,1603614222372,281,0.9088
214,1603614223129,1603614223612,483,0.9381
215,1603614224161,1603614224363,202,0.9179
216,1603614225197,1603614225450,253,0.9138
217,1603614226234,1603614226460,226,0.9006
218,1603614227272,1603614227679,407,0.9326
219,1603614228307,1603614228493,186,0.9239
220,1603614229345,1603614229825,480,0.9508
221,1603614230378,1603614230555,177,0.9328
222,1603614231419,1603614231619,200,0.9409
223,1603614232451,1603614232655,204,0.9338
224,1603614233487,1603614233871,384,0.9408
225,1603614234523,1603614234721,198,0.9247
226,1603614235556,1603614235777,221,0.9316
227,1603614236592,1603614236803,211,0.9268
228,1603614237625,1603614238026,401,0.9388
229,1603614238664,1603614238858,194,0.9252
230,1603614239701,1603614240180,479,0.9537
231,1603614240735,1603614240908,173,0.9449
232,1603614241770,1603614241978,208,0.9338
