0,1603614967378,1603614967720,342,0.7564
1,1603614968416,1603614968544,128,0.7609
2,1603614969446,1603614969582,136,0.7557
3,1603614970480,1603614970616,136,0.7570
4,1603614971514,1603614971661,147,0.7467
5,1603614972554,1603614972688,134,0.7559
6,1603614973589,1603614973731,142,0.7540
7,1603614974623,1603614974760,137,0.7565
8,1603614975659,1603614975803,144,0.7482
9,1603614976697,1603614976829,132,0.7561
10,1603614977730,1603614978066,336,0.7711
11,1603614978769,1603614978897,128,0.7655
12,1603614979802,1603614979938,136,0.7522
13,1603614980837,1603614980969,132,0.7616
14,1603614981875,1603614982015,140,0.7636
15,1603614982908,1603614983035,127,0.7644
16,1603614983942,1603614984083,141,0.7495
17,1603614984975,1603614985114,139,0.7611
18,1603614986009,1603614986152,143,0.7648
19,1603614987046,1603614987179,133,0.7635
20,1603614988081,1603614988417,336,0.7653
21,1603614989120,1603614989243,123,0.7702
22,1603614990153,1603614990283,130,0.7654
23,1603614991187,1603614991328,141,0.7660
24,1603614992223,1603614992362,139,0.7579
25,1603614993257,1603614993391,134,0.7637
26,1603614994292,1603614994432,140,0.7594
27,1603614995325,1603614995464,139,0.7619
28,1603614996364,1603614996504,140,0.7536
29,1603614997397,1603614997531,134,0.7615
30,1603614998439,1603614998776,337,0.7735
31,1603614999474,1603614999600,126,0.7686
32,1603615000507,1603615000645,138,0.7523
33,1603615001543,1603615001673,130,0.7630
34,1603615002580,1603615002716,136,0.7656
35,1603615003613,1603615003743,130,0.7655
36,1603615004644,1603615004781,137,0.7534
37,1603615005678,1603615005815,137,0.7622
38,1603615006713,1603615006853,140,0.7641
39,1603615007746,1603615007880,134,0.7636
40,1603615008785,1603615009120,335,0.7656
41,1603615009820,1603615009940,120,0.7703
42,1603615010860,1603615010991,131,0.7658
43,1603615011893,1603615012028,135,0.7676
44,1603615012926,1603615013067,141,0.7580
45,1603615013959,1603615014088,129,0.7662
46,1603615014996,1603615015128,132,0.7627
47,1603615016035,1603615016171,136,0.7648
48,1603615017070,1603615017208,138,0.7577
49,1603615018103,1603615018239,136,0.7638
50,1603615019139,1603615019476,337,0.7759
51,1603615020175,1603615020301,126,0.7724
52,1603615021209,1603615021341,132,0.7569
