0,-1,263
0,0,11246
1,0,3113
2,0,3435
3,0,3493
4,0,4269
5,0,3290
6,0,3577
7,0,3329
8,0,4375
9,0,3240
10,0,10988
11,0,3038
12,0,3473
13,0,3297
14,0,4309
15,0,3239
16,0,3450
17,0,3412
18,0,4237
19,0,3002
20,0,10828
21,0,3008
22,0,3315
23,0,3366
24,0,4148
25,0,3117
26,0,3523
27,0,3411
28,0,4447
29,0,3179
30,0,10785
31,0,2923
32,0,3431
33,0,3261
34,0,4139
35,0,3093
36,0,3442
37,0,3448
38,0,4008
39,0,2995
40,0,10938
41,0,2928
42,0,3280
43,0,3392
44,0,4068
45,0,3001
46,0,3179
47,0,3327
48,0,4006
49,0,3079
50,0,10696
51,0,2847
52,0,3282
53,0,3229
54,0,3851
55,0,3274
56,0,3717
57,0,3246
58,0,4237
59,0,3149
60,0,10902
61,0,2981
62,0,3305
63,0,3397
64,0,4131
65,0,3359
66,0,3232
67,0,3324
68,0,4262
69,0,3175
70,0,10610
71,0,2984
72,0,3395
73,0,3118
74,0,3890
75,0,3144
76,0,3028
77,0,3284
78,0,4123
79,0,3062
80,0,10664
81,0,2249
82,0,2908
83,0,2619
84,0,3448
85,0,2421
86,0,2496
87,0,2797
88,0,3745
89,0,1991
90,0,10290
91,0,2479
92,0,2610
93,0,3129
94,0,3171
95,0,2203
96,0,2449
97,0,2433
98,0,3218
99,0,2450
100,0,10098
101,0,2057
102,0,2419
103,0,2456
104,0,3465
105,0,2511
106,0,2402
107,0,2367
108,0,3334
109,0,2539
110,0,10269
111,0,3168
112,0,3703
113,0,3917
114,0,4729
115,0,4107
116,0,4411
117,0,4442
118,0,5340
119,0,3960
120,0,10246
121,0,2242
122,0,2779
123,0,2900
124,0,3322
125,0,2094
126,0,2561
127,0,2412
128,0,3476
129,0,2731
130,0,10424
131,0,1947
132,0,2423
133,0,2751
134,0,3146
135,0,2747
136,0,2725
137,0,2627
138,0,3659
139,0,2241
140,0,10593
141,0,2920
142,0,3376
143,0,3677
144,0,4485
145,0,3713
146,0,3838
147,0,3844
148,0,4556
149,0,3715
150,0,10154
151,0,3295
152,0,3427
153,0,2670
154,0,3577
155,0,2233
156,0,2861
157,0,2730
158,0,3662
159,0,2439
160,0,10491
161,0,1893
162,0,2180
163,0,2574
164,0,2911
165,0,2559
166,0,3287
167,0,3757
168,0,4485
169,0,3612
170,0,9577
171,0,5169
172,0,5218
173,0,5334
174,0,5506
175,0,3953
176,0,3533
177,0,3439
178,0,4319
179,0,1938
180,0,9594
181,0,2449
182,0,2955
183,0,3191
184,0,3915
185,0,3477
186,0,3454
187,0,3522
188,0,4137
189,0,3337
190,0,9812
191,0,2303
192,0,1813
193,0,2281
194,0,2868
195,0,2213
196,0,2174
197,0,3011
198,0,4558
199,0,5219
200,0,8452
201,0,5845
202,0,5908
203,0,6101
204,0,7005
205,0,5998
206,0,5828
207,0,5812
208,0,6880
209,0,5570
210,0,7931
211,0,5406
212,0,5701
213,0,5823
214,0,6455
215,0,3105
216,0,2966
217,0,3030
218,0,4253
219,0,3214
220,0,10162
221,0,4068
222,0,4321
223,0,4359
224,0,4923
225,0,3870
226,0,4092
227,0,4174
228,0,5071
229,0,3929
230,0,10312
231,0,4005
232,0,4384
