51,1603614597884,1603614598011,127,0.8761
52,1603614598918,1603614599060,142,0.8589
53,1603614599952,1603614600087,135,0.8673
54,1603614600985,1603614601162,177,0.8731
55,1603614602016,1603614602146,130,0.8692
56,1603614603057,1603614603199,142,0.8524
57,1603614604092,1603614604231,139,0.8604
58,1603614605130,1603614605322,192,0.8688
59,1603614606163,1603614606295,132,0.8653
60,1603614607197,1603614607592,395,0.8745
61,1603614608229,1603614608358,129,0.8746
62,1603614609262,1603614609405,143,0.8692
63,1603614610299,1603614610437,138,0.8672
64,1603614611331,1603614611513,182,0.8605
65,1603614612361,1603614612493,132,0.8657
66,1603614613396,1603614613535,139,0.8623
67,1603614614428,1603614614568,140,0.8611
68,1603614615464,1603614615658,194,0.8580
69,1603614616495,1603614616625,130,0.8633
70,1603614617529,1603614617922,393,0.8819
71,1603614618565,1603614618698,133,0.8748
72,1603614619597,1603614619740,143,0.8589
73,1603614620630,1603614620773,143,0.8658
74,1603614621664,1603614621846,182,0.8724
75,1603614622698,1603614622831,133,0.8681
76,1603614623735,1603614623880,145,0.8504
77,1603614624760,1603614624898,138,0.8593
78,1603614625794,1603614625988,194,0.8679
79,1603614626829,1603614626967,138,0.8636
80,1603614627863,1603614628256,393,0.8716
81,1603614628898,1603614629031,133,0.8716
82,1603614629932,1603614630071,139,0.8672
83,1603614630966,1603614631100,134,0.8646
84,1603614632003,1603614632179,176,0.8600
85,1603614633037,1603614633164,127,0.8636
86,1603614634066,1603614634210,144,0.8606
87,1603614635101,1603614635235,134,0.8592
88,1603614636134,1603614636324,190,0.8547
89,1603614637169,1603614637296,127,0.8596
90,1603614638202,1603614638594,392,0.8778
91,1603614639232,1603614639354,122,0.8720
92,1603614640267,1603614640401,134,0.8568
93,1603614641301,1603614641429,128,0.8638
94,1603614642333,1603614642502,169,0.8705
95,1603614643370,1603614643496,126,0.8664
96,1603614644402,1603614644542,140,0.8529
97,1603614645436,1603614645567,131,0.8603
98,1603614646469,1603614646650,181,0.8688
99,1603614647506,1603614647636,130,0.8644
100,1603614648541,1603614648932,391,0.8717
101,1603614649574,1603614649699,125,0.8744
102,1603614650608,1603614650746,138,0.8706
103,1603614651645,1603614651774,129,0.8677
104,1603614652677,1603614652852,175,0.8619
105,1603614653711,1603614653842,131,0.8660
106,1603614654752,1603614654892,140,0.8633
107,1603614655787,1603614655922,135,0.8627
108,1603614656827,1603614657005,178,0.8618
109,1603614657861,1603614657989,128,0.8648
110,1603614658892,1603614659283,391,0.8817
111,1603614659927,1603614660060,133,0.8760
112,1603614660959,1603614661111,152,0.8616
113,1603614661993,1603614662146,153,0.8704
114,1603614663028,1603614663225,197,0.8815
115,1603614664063,1603614664217,154,0.8761
116,1603614665098,1603614665267,169,0.8630
117,1603614666133,1603614666294,161,0.8692
118,1603614667170,1603614667389,219,0.8767
119,1603614668204,1603614668351,147,0.8636
120,1603614669238,1603614669630,392,0.8724
121,1603614670272,1603614670397,125,0.8732
122,1603614671309,1603614671445,136,0.8674
123,1603614672348,1603614672485,137,0.8637
124,1603614673386,1603614673580,194,0.8527
125,1603614674421,1603614674546,125,0.8569
126,1603614675457,1603614675604,147,0.8549
127,1603614676492,1603614676632,140,0.8526
128,1603614677525,1603614677745,220,0.8468
129,1603614678561,1603614678696,135,0.8520
130,1603614679597,1603614679992,395,0.8740
131,1603614680630,1603614680754,124,0.8682
132,1603614681665,1603614681802,137,0.8519
133,1603614682699,1603614682834,135,0.8583
134,1603614683737,1603614683909,172,0.8655
135,1603614684771,1603614684894,123,0.8605
136,1603614685805,1603614685949,144,0.8446
137,1603614686846,1603614686981,135,0.8533
138,1603614687880,1603614688068,188,0.8610
139,1603614688914,1603614689042,128,0.8588
140,1603614689943,1603614690339,396,0.8667
141,1603614690979,1603614691115,136,0.8689
142,1603614692010,1603614692156,146,0.8648
143,1603614693042,1603614693197,155,0.8662
144,1603614694080,1603614694290,210,0.8671
145,1603614695122,1603614695273,151,0.8705
146,1603614696157,1603614696323,166,0.8683
147,1603614697192,1603614697349,157,0.8656
148,1603614698229,1603614698452,223,0.8626
149,1603614699264,1603614699408,144,0.8650
150,1603614700298,1603614700694,396,0.8841
151,1603614701340,1603614701475,135,0.8735
152,1603614702376,1603614702524,148,0.8497
153,1603614703408,1603614703544,136,0.8590
154,1603614704444,1603614704630,186,0.8637
155,1603614705481,1603614705607,126,0.8611
156,1603614706516,1603614706660,144,0.8435
157,1603614707551,1603614707689,138,0.8525
158,1603614708588,1603614708784,196,0.8596
159,1603614709621,1603614709750,129,0.8569
160,1603614710652,1603614711054,402,0.8653
161,1603614711687,1603614711811,124,0.8692
162,1603614712719,1603614712853,134,0.8649
163,1603614713757,1603614713886,129,0.8622
164,1603614714792,1603614714964,172,0.8547
165,1603614715829,1603614715961,132,0.8584
166,1603614716869,1603614717019,150,0.8633
167,1603614717904,1603614718054,150,0.8678
168,1603614718939,1603614719137,198,0.8698
169,1603614719973,1603614720118,145,0.8775
170,1603614721011,1603614721395,384,0.8987
171,1603614722046,1603614722247,201,0.8804
172,1603614723081,1603614723276,195,0.8744
173,1603614724117,1603614724295,178,0.8848
174,1603614725155,1603614725368,213,0.8990
175,1603614726192,1603614726351,159,0.8863
176,1603614727227,1603614727396,169,0.8599
177,1603614728263,1603614728410,147,0.8701
178,1603614729299,1603614729513,214,0.8829
179,1603614730334,1603614730453,119,0.8808
180,1603614731368,1603614731743,375,0.8971
181,1603614732408,1603614732538,130,0.8994
182,1603614733438,1603614733588,150,0.8959
183,1603614734474,1603614734618,144,0.8924
184,1603614735508,1603614735698,190,0.8937
185,1603614736545,1603614736701,156,0.8953
186,1603614737580,1603614737747,167,0.8888
187,1603614738618,1603614738780,162,0.8841
188,1603614739653,1603614739873,220,0.8836
189,1603614740685,1603614740839,154,0.8818
190,1603614741719,1603614742105,386,0.8975
191,1603614742753,1603614742878,125,0.8758
192,1603614743787,1603614743922,135,0.8537
193,1603614744827,1603614744954,127,0.8604
194,1603614745863,1603614746034,171,0.8665
195,1603614746895,1603614747018,123,0.8644
196,1603614747929,1603614748065,136,0.8512
197,1603614748967,1603614749106,139,0.8573
198,1603614750000,1603614750204,204,0.8847
199,1603614751030,1603614751207,177,0.8697
200,1603614752068,1603614752452,384,0.9105
201,1603614753103,1603614753342,239,0.8827
202,1603614754139,1603614754387,248,0.8836
203,1603614755172,1603614755410,238,0.8793
204,1603614756204,1603614756509,305,0.8954
205,1603614757238,1603614757446,208,0.8802
206,1603614758275,1603614758509,234,0.8796
207,1603614759309,1603614759530,221,0.8723
208,1603614760343,1603614760641,298,0.8878
209,1603614761378,1603614761583,205,0.8734
210,1603614762416,1603614762800,384,0.9140
211,1603614763454,1603614763653,199,0.8824
212,1603614764488,1603614764716,228,0.8651
213,1603614765522,1603614765742,220,0.8401
214,1603614766558,1603614766879,321,0.8570
215,1603614767595,1603614767735,140,0.8375
216,1603614768624,1603614768784,160,0.8343
217,1603614769661,1603614769801,140,0.8221
218,1603614770694,1603614770927,233,0.8477
219,1603614771731,1603614771868,137,0.8414
220,1603614772766,1603614773160,394,0.8814
221,1603614773797,1603614773946,149,0.8587
222,1603614774839,1603614774995,156,0.8726
223,1603614775878,1603614776030,152,0.8670
224,1603614776915,1603614777119,204,0.8780
225,1603614777950,1603614778090,140,0.8597
226,1603614778984,1603614779141,157,0.8699
227,1603614780017,1603614780171,154,0.8636
228,1603614781058,1603614781272,214,0.8734
229,1603614782092,1603614782235,143,0.8571
230,1603614783126,1603614783521,395,0.8884
231,1603614784162,1603614784304,142,0.8767
232,1603614785196,1603614785351,155,0.8656
