0,93,377123,0.9730
1,90,340528,0.9666
2,88,343560,0.9658
3,91,337671,0.9667
4,92,371144,0.9661
5,93,340337,0.9656
6,90,341444,0.9658
7,87,335824,0.9665
8,90,365815,0.9665
9,90,336645,0.9659
10,87,340146,0.9660
11,62,334601,0.9666
12,90,360595,0.9675
13,89,333970,0.9666
14,89,335898,0.9662
15,89,330409,0.9670
16,97,361045,0.9667
17,92,331799,0.9663
18,90,334186,0.9663
19,91,330054,0.9669
20,92,360087,0.9668
21,93,332935,0.9662
22,89,334553,0.9664
23,89,330340,0.9671
24,87,357952,0.9676
25,87,332526,0.9667
26,89,335967,0.9663
27,91,330785,0.9669
28,93,359907,0.9668
29,91,333046,0.9661
30,91,334317,0.9663
31,93,329669,0.9669
32,92,359562,0.9668
33,93,332464,0.9662
34,92,334438,0.9663
35,94,329251,0.9670
36,90,354755,0.9679
37,90,330346,0.9668
38,93,333731,0.9665
39,91,329120,0.9670
40,92,358005,0.9669
41,90,332118,0.9661
42,92,334011,0.9660
43,90,330012,0.9665
44,94,358768,0.9668
45,89,331796,0.9661
46,93,333203,0.9662
47,90,328709,0.9667
48,94,354343,0.9675
49,94,330047,0.9666
50,93,332563,0.9662
51,91,327991,0.9667
52,91,355467,0.9666
53,90,330511,0.9662
54,93,331634,0.9660
55,93,327552,0.9665
56,92,356553,0.9667
57,91,330844,0.9662
58,91,332843,0.9661
59,91,328119,0.9668
60,93,353757,0.9673
61,92,330302,0.9665
62,92,332388,0.9662
63,94,327928,0.9666
64,92,356435,0.9665
65,94,330397,0.9660
66,94,331211,0.9660
67,89,327253,0.9665
68,91,354484,0.9666
69,90,328676,0.9663
70,93,329327,0.9662
71,92,324840,0.9669
72,92,350048,0.9672
73,90,326766,0.9667
74,91,328686,0.9663
75,92,324525,0.9668
76,89,354605,0.9664
77,96,328933,0.9661
78,90,329663,0.9661
79,91,325923,0.9665
80,91,356006,0.9664
81,91,332378,0.9658
82,92,332683,0.9659
83,90,330077,0.9662
84,94,355810,0.9667
85,89,332760,0.9658
86,93,332708,0.9656
87,91,330262,0.9658
88,92,358150,0.9657
89,95,335636,0.9650
90,91,334387,0.9649
91,91,331589,0.9652
92,91,355762,0.9654
93,91,331606,0.9653
94,95,332059,0.9654
95,90,328234,0.9658
96,92,350995,0.9664
97,90,329548,0.9661
98,93,329679,0.9657
99,90,326176,0.9660
100,92,352718,0.9655
101,95,329257,0.9655
102,91,328726,0.9654
103,89,326009,0.9659
104,93,352955,0.9655
105,91,329482,0.9655
106,95,330023,0.9657
107,90,326911,0.9661
108,92,348156,0.9664
109,91,326252,0.9662
110,91,327333,0.9663
111,90,319918,0.9673
112,92,341995,0.9673
113,89,311673,0.9676
114,89,306371,0.9687
115,89,295474,0.9701
116,91,316524,0.9720
117,90,290518,0.9706
118,89,301473,0.9692
119,90,306575,0.9687
120,93,353483,0.9686
121,90,330180,0.9665
122,89,332137,0.9658
123,91,329370,0.9659
124,91,363618,0.9654
125,95,343247,0.9646
126,91,340150,0.9648
127,93,337721,0.9650
128,94,365453,0.9652
129,93,340949,0.9648
130,92,340300,0.9649
131,90,337393,0.9653
132,92,362119,0.9657
133,89,339661,0.9653
134,91,339142,0.9651
135,89,335887,0.9653
136,93,362726,0.9651
137,93,339844,0.9649
138,92,339711,0.9649
139,92,333537,0.9656
140,94,361094,0.9654
141,91,333215,0.9653
142,94,335285,0.9661
143,88,321652,0.9675
144,95,339629,0.9697
145,94,310259,0.9692
146,89,312202,0.9691
147,89,307426,0.9700
148,90,338288,0.9698
149,90,313045,0.9690
150,92,320374,0.9682
151,94,319984,0.9679
152,91,359043,0.9680
153,91,332025,0.9666
154,96,335092,0.9663
155,89,331053,0.9667
156,89,359398,0.9671
157,89,336252,0.9664
158,93,337611,0.9660
159,90,335097,0.9664
160,90,361247,0.9661
161,91,340279,0.9659
162,91,340958,0.9658
163,89,338582,0.9661
164,93,361333,0.9655
165,90,341795,0.9652
166,90,330448,0.9669
167,92,317560,0.9685
168,92,331415,0.9693
169,90,300206,0.9699
170,89,291936,0.9706
171,88,278981,0.9721
172,89,298868,0.9763
173,92,267479,0.9728
174,92,267798,0.9723
175,94,270810,0.9727
176,94,316701,0.9751
177,92,286536,0.9706
178,88,290178,0.9713
179,90,287547,0.9712
180,92,307961,0.9706
181,91,283224,0.9709
182,90,283390,0.9714
183,92,280251,0.9719
184,91,294037,0.9726
185,92,265091,0.9732
186,89,269787,0.9727
187,92,267332,0.9733
188,90,292884,0.9750
189,92,275684,0.9728
190,90,295214,0.9709
191,88,310449,0.9706
192,91,341796,0.9708
193,91,323269,0.9690
194,91,324151,0.9685
195,90,320065,0.9687
196,88,336359,0.9678
197,92,320345,0.9682
198,88,287723,0.9716
199,90,273876,0.9764
200,90,263903,0.9742
201,91,255233,0.9740
202,91,253720,0.9741
203,90,252007,0.9742
204,88,254112,0.9745
205,87,252013,0.9740
206,88,250893,0.9742
207,89,253987,0.9741
208,88,257655,0.9738
209,88,255545,0.9736
210,90,258703,0.9738
211,91,265443,0.9736
212,89,285046,0.9731
213,92,303257,0.9723
214,90,323945,0.9683
215,92,339776,0.9670
216,94,341343,0.9658
217,91,367264,0.9696
218,93,339176,0.9657
219,91,340568,0.9663
220,91,335445,0.9660
221,93,351880,0.9679
222,96,320299,0.9687
223,93,321374,0.9686
224,91,319040,0.9685
225,98,338898,0.9699
226,91,316141,0.9697
227,92,320116,0.9695
228,92,321734,0.9689
229,90,337930,0.9693
230,89,323975,0.9688
231,89,322134,0.9693
232,94,335316,0.9679
