0,-1,263
0,0,411106
1,0,63437
2,0,103008
3,0,74610
4,0,239962
5,0,65658
6,0,106914
7,0,71177
8,0,241454
9,0,65737
10,0,405590
11,0,56778
12,0,129405
13,0,64067
14,0,175757
15,0,59778
16,0,137138
17,0,70478
18,0,181676
19,0,59857
20,0,425637
21,0,58170
22,0,96117
23,0,68740
24,0,223705
25,0,62222
26,0,99319
27,0,72804
28,0,227312
29,0,60192
30,0,392578
31,0,53593
32,0,122818
33,0,62042
34,0,167760
35,0,55171
36,0,130439
37,0,67281
38,0,172462
39,0,60407
40,0,419221
41,0,57139
42,0,90323
43,0,63516
44,0,217264
45,0,56596
46,0,92616
47,0,61879
48,0,214909
49,0,59026
50,0,389844
51,0,49349
52,0,115307
53,0,57624
54,0,160215
55,0,52075
56,0,126565
57,0,58626
58,0,170821
59,0,60550
60,0,411588
61,0,55183
62,0,88777
63,0,66037
64,0,213073
65,0,57659
66,0,90950
67,0,62363
68,0,215184
69,0,57555
70,0,383451
71,0,48009
72,0,111859
73,0,54133
74,0,154408
75,0,53313
76,0,125570
77,0,63335
78,0,167190
79,0,57482
80,0,414656
81,0,49648
82,0,82558
83,0,61744
84,0,210503
85,0,52275
86,0,86797
87,0,65563
88,0,206095
89,0,42985
90,0,391358
91,0,44635
92,0,91901
93,0,56999
94,0,147455
95,0,52408
96,0,114464
97,0,60792
98,0,157609
99,0,52587
100,0,413517
101,0,49714
102,0,82174
103,0,58377
104,0,204784
105,0,57468
106,0,83977
107,0,61613
108,0,198838
109,0,59555
110,0,381255
111,0,50024
112,0,117590
113,0,66206
114,0,177429
115,0,59185
116,0,139982
117,0,56141
118,0,179536
119,0,68375
120,0,404420
121,0,44816
122,0,93770
123,0,72832
124,0,230063
125,0,49339
126,0,88517
127,0,62079
128,0,227338
129,0,53395
130,0,399847
131,0,43553
132,0,110389
133,0,53067
134,0,159571
135,0,51745
136,0,123730
137,0,53301
138,0,176558
139,0,56355
140,0,429157
141,0,64789
142,0,105786
143,0,83815
144,0,242765
145,0,57616
146,0,96717
147,0,61100
148,0,224949
149,0,57423
150,0,368731
151,0,49477
152,0,132421
153,0,61777
154,0,175355
155,0,56182
156,0,136474
157,0,64126
158,0,179595
159,0,56055
160,0,432246
161,0,48394
162,0,84477
163,0,61314
164,0,206794
165,0,54785
166,0,109547
167,0,69077
168,0,216434
169,0,59873
170,0,322518
171,0,44655
172,0,111520
173,0,53460
174,0,144230
175,0,70476
176,0,150478
177,0,54091
178,0,156449
179,0,42434
180,0,352047
181,0,53658
182,0,88705
183,0,57657
184,0,185700
185,0,87402
186,0,104599
187,0,62602
188,0,193722
189,0,58539
190,0,331273
191,0,72858
192,0,123734
193,0,54494
194,0,151880
195,0,44475
196,0,104635
197,0,69240
198,0,193619
199,0,123852
200,0,272471
201,0,52728
202,0,81212
203,0,66140
204,0,162636
205,0,62377
206,0,85492
207,0,69736
208,0,163383
209,0,63525
210,0,259494
211,0,68110
212,0,128594
213,0,120699
214,0,261912
215,0,95618
216,0,115680
217,0,100350
218,0,179423
219,0,66520
220,0,398141
221,0,72317
222,0,83902
223,0,73323
224,0,193743
225,0,71450
226,0,81938
227,0,66909
228,0,186470
229,0,63428
230,0,369468
231,0,47413
232,0,89531
