0,90,184722,0.9115
1,90,180859,0.9185
2,90,181365,0.9168
3,88,180021,0.9190
4,88,184413,0.9089
5,93,180330,0.9176
6,88,180329,0.9175
7,91,179354,0.9193
8,87,182872,0.9104
9,89,179140,0.9184
10,93,179565,0.9172
11,88,178441,0.9191
12,89,182027,0.9127
13,87,177958,0.9191
14,89,177812,0.9181
15,90,176893,0.9202
16,92,180542,0.9112
17,87,176832,0.9194
18,88,177020,0.9185
19,90,176183,0.9198
20,88,180463,0.9113
21,88,176784,0.9188
22,87,177152,0.9183
23,87,176393,0.9200
24,88,180777,0.9130
25,86,177236,0.9193
26,91,177854,0.9181
27,90,176783,0.9198
28,87,180517,0.9115
29,91,176849,0.9186
30,89,177325,0.9182
31,87,176120,0.9198
32,88,180554,0.9117
33,87,176572,0.9186
34,89,176745,0.9181
35,87,175808,0.9200
36,87,179785,0.9139
37,91,176132,0.9194
38,90,176663,0.9182
39,91,175753,0.9198
40,87,179881,0.9118
41,92,176120,0.9183
42,91,176532,0.9177
43,88,175872,0.9191
44,88,179749,0.9111
45,93,176013,0.9182
46,89,176233,0.9178
47,87,175229,0.9195
48,87,179263,0.9134
49,89,175526,0.9188
50,90,176131,0.9178
51,87,174758,0.9193
52,89,178301,0.9116
53,92,174924,0.9184
54,89,175320,0.9178
55,90,174414,0.9192
56,93,178689,0.9117
57,90,175409,0.9187
58,88,175973,0.9178
59,87,174741,0.9195
60,87,178640,0.9131
61,92,175492,0.9187
62,89,175502,0.9180
63,89,174428,0.9194
64,92,178283,0.9114
65,90,174583,0.9180
66,90,174924,0.9179
67,88,174035,0.9191
68,89,177501,0.9118
69,89,173995,0.9185
70,91,173766,0.9181
71,88,172871,0.9196
72,92,176512,0.9133
73,92,173518,0.9190
74,89,173699,0.9182
75,87,172687,0.9197
76,89,177242,0.9113
77,88,173725,0.9181
78,89,174013,0.9178
79,88,173138,0.9193
80,87,177573,0.9106
81,90,174447,0.9170
82,87,174457,0.9167
83,89,174166,0.9177
84,90,177759,0.9111
85,88,174492,0.9170
86,90,174473,0.9164
87,91,173602,0.9172
88,88,177380,0.9092
89,91,174200,0.9152
90,88,174284,0.9150
91,86,173432,0.9162
92,90,176478,0.9094
93,91,173432,0.9162
94,88,173405,0.9158
95,89,172184,0.9171
96,90,175588,0.9116
97,87,172151,0.9172
98,88,172567,0.9165
99,90,171749,0.9177
100,91,175107,0.9102
101,88,171949,0.9168
102,89,172087,0.9167
103,92,171351,0.9179
104,87,175501,0.9103
105,90,172745,0.9171
106,92,173167,0.9170
107,87,172428,0.9182
108,92,176118,0.9129
109,90,172430,0.9184
110,88,172797,0.9183
111,88,171080,0.9206
112,91,173895,0.9144
113,90,167573,0.9227
114,89,163891,0.9240
115,89,160119,0.9273
116,90,160402,0.9219
117,89,157744,0.9284
118,87,161771,0.9252
119,88,165193,0.9242
120,88,175129,0.9120
121,90,172668,0.9169
122,91,173385,0.9160
123,90,172846,0.9169
124,88,178151,0.9072
125,75,175182,0.9134
126,87,175781,0.9141
127,89,175573,0.9149
128,90,179599,0.9072
129,93,176380,0.9141
130,88,176538,0.9140
131,90,175732,0.9152
132,87,179970,0.9088
133,94,176742,0.9150
134,88,176673,0.9146
135,89,176079,0.9155
136,88,179911,0.9081
137,88,176836,0.9144
138,90,177344,0.9142
139,90,175670,0.9164
140,89,180040,0.9085
141,89,176090,0.9164
142,91,176160,0.9163
143,89,172039,0.9209
144,89,172605,0.9167
145,89,167610,0.9246
146,89,167716,0.9240
147,88,166834,0.9256
148,91,172021,0.9170
149,96,169129,0.9237
150,90,171119,0.9215
151,89,171763,0.9215
152,90,178908,0.9107
153,87,175798,0.9178
154,92,176481,0.9165
155,89,175552,0.9179
156,89,180394,0.9103
157,92,177212,0.9163
158,87,177695,0.9156
159,88,176944,0.9165
160,93,181653,0.9090
161,89,178006,0.9150
162,90,178743,0.9149
163,90,178685,0.9157
164,87,182670,0.9089
165,93,179212,0.9142
166,90,175067,0.9179
167,91,170420,0.9220
168,90,170706,0.9177
169,90,162403,0.9256
170,94,157790,0.9275
171,88,153663,0.9315
172,88,153330,0.9276
173,88,147993,0.9346
174,91,147013,0.9340
175,87,150224,0.9346
176,91,160273,0.9242
177,94,156713,0.9304
178,88,157051,0.9297
179,88,156381,0.9305
180,90,160159,0.9247
181,92,155190,0.9317
182,88,155055,0.9318
183,71,154990,0.9329
184,90,155465,0.9287
185,92,147425,0.9357
186,88,148681,0.9342
187,88,148526,0.9351
188,90,153136,0.9285
189,89,152612,0.9329
190,87,160049,0.9281
191,87,167097,0.9254
192,89,174341,0.9161
193,96,171686,0.9204
194,90,172203,0.9195
195,87,171376,0.9211
196,90,175518,0.9160
197,86,171493,0.9206
198,90,156818,0.9288
199,87,147437,0.9317
200,88,143068,0.9328
201,88,139769,0.9347
202,89,138474,0.9350
203,90,137849,0.9356
204,88,137565,0.9349
205,90,136577,0.9354
206,89,136491,0.9362
207,88,137650,0.9353
208,93,137714,0.9334
209,90,137520,0.9345
210,92,139066,0.9342
211,88,142254,0.9332
212,82,149497,0.9293
213,92,158917,0.9272
214,87,174588,0.9233
215,87,179965,0.9186
216,90,181014,0.9171
217,89,183219,0.9116
218,91,179602,0.9174
219,90,179121,0.9173
220,90,177229,0.9181
221,87,178502,0.9145
222,89,172473,0.9237
223,92,172084,0.9231
224,87,171007,0.9234
225,88,174424,0.9190
226,87,170982,0.9252
227,92,172081,0.9244
228,87,173243,0.9238
229,88,176329,0.9199
230,89,173997,0.9235
231,88,174001,0.9241
232,88,176892,0.9195
